Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
1604,AMD Opteron X2 170,CPU,2005-08-02,90.0,110.0,,233.0,2000.0,Unknown,AMD,,,
1610,AMD Ryzen 5 4600GE,CPU,2020-07-21,7.0,35.0,,,3300.0,TSMC,AMD,,,
1618,AMD Turion X2 Ultra ZM-85,CPU,2008-09-01,65.0,35.0,,,2300.0,Unknown,AMD,,,
1619,AMD Ryzen 3 2200G,CPU,2018-02-12,14.0,65.0,210.0,4950.0,3500.0,GF,AMD,,,
1620,AMD Phenom II X4 945 (95W),CPU,2009-07-22,45.0,95.0,258.0,758.0,3000.0,Unknown,AMD,,,
1621,AMD EPYC 7F52,CPU,2020-04-14,7.0,155.0,74.0,3800.0,3500.0,TSMC,AMD,,,
1624,AMD Athlon 64 2850e,CPU,2008-08-01,65.0,22.0,77.0,122.0,1800.0,Unknown,AMD,,,
1626,AMD Athlon 64 X2 4800+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2500.0,Unknown,AMD,,,
1632,AMD Opteron 240,CPU,2004-05-18,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
1633,AMD Athlon 64 X2 4200+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2200.0,Unknown,AMD,,,
1634,AMD Phenom II X6 1075T,CPU,2010-09-21,45.0,125.0,346.0,904.0,3000.0,Unknown,AMD,,,
1642,AMD A10-6700,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3700.0,Unknown,AMD,,,
1645,AMD A10-6700T,CPU,2013-09-16,32.0,45.0,246.0,1178.0,2500.0,Unknown,AMD,,,
1646,AMD Athlon XP 1800+,CPU,2001-10-09,180.0,66.0,150.0,37.0,1533.0,Unknown,AMD,,,
1648,AMD A9-9410 SoC,CPU,2016-05-31,28.0,25.0,124.0,1200.0,2900.0,Unknown,AMD,,,
1651,AMD Athlon II X2 240,CPU,2009-07-23,45.0,65.0,117.0,410.0,2800.0,Unknown,AMD,,,
1652,AMD Opteron 140,CPU,2004-05-18,130.0,82.0,193.0,106.0,1400.0,Unknown,AMD,,,
1655,AMD A8-6500,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3500.0,Unknown,AMD,,,
1657,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,89.0,156.0,154.0,2400.0,Unknown,AMD,,,
1658,AMD Opteron 4376 HE,CPU,2012-12-04,32.0,65.0,315.0,1200.0,2600.0,Unknown,AMD,,,
1660,AMD Ryzen 3 1200,CPU,2017-07-27,14.0,65.0,192.0,4800.0,3100.0,GF,AMD,,,
1661,AMD Phenom II X4 970 BE,CPU,2010-10-01,45.0,125.0,346.0,904.0,3500.0,Unknown,AMD,,,
1665,AMD Opteron X2 165,CPU,2005-08-02,90.0,110.0,,233.0,1800.0,Unknown,AMD,,,
1667,AMD Sempron 2800+,CPU,2004-08-01,90.0,62.0,84.0,63.0,1600.0,Unknown,AMD,,,
1668,AMD Phenom II X2 B53,CPU,2009-10-01,45.0,80.0,258.0,758.0,2800.0,Unknown,AMD,,,
1669,AMD Athlon II X2 255,CPU,2010-01-25,45.0,65.0,117.0,410.0,3100.0,Unknown,AMD,,,
1675,AMD Athlon 64 3300+,CPU,2004-04-27,130.0,89.0,144.0,105.0,2400.0,Unknown,AMD,,,
1678,AMD Opteron 6276,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2300.0,Unknown,AMD,,,
1679,AMD Opteron 6278,CPU,2012-05-01,32.0,115.0,316.0,2400.0,2400.0,Unknown,AMD,,,
1681,AMD Phenom X4 9750 (95W),CPU,2008-03-27,65.0,95.0,285.0,450.0,2400.0,Unknown,AMD,,,
1682,AMD Mobile Athlon 64 2700+,CPU,2005-08-01,130.0,35.0,193.0,106.0,1600.0,Unknown,AMD,,,
1683,AMD Phenom X3 8600,CPU,2008-03-27,65.0,95.0,285.0,450.0,2300.0,Unknown,AMD,,,
1684,AMD FX-4320,CPU,2012-10-23,32.0,95.0,315.0,1200.0,4000.0,Unknown,AMD,,,
1685,AMD Athlon 64 X2 5400+ BE,CPU,2008-02-01,65.0,65.0,126.0,154.0,2800.0,Unknown,AMD,,,
1691,AMD Opteron X2 175,CPU,2005-08-02,90.0,110.0,,233.0,2200.0,Unknown,AMD,,,
1697,AMD A6-5400B,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3600.0,Unknown,AMD,,,
1701,AMD Ryzen 7 5800HS,CPU,2021-01-12,7.0,35.0,156.0,9800.0,2800.0,TSMC,AMD,,,
1702,AMD Ryzen Threadripper 3970X,CPU,2019-11-25,7.0,280.0,74.0,3800.0,3700.0,TSMC,AMD,,,
1704,AMD Athlon X2 4450e,CPU,2008-04-21,65.0,45.0,126.0,154.0,2300.0,Unknown,AMD,,,
1708,AMD Ryzen 5 1600,CPU,2017-04-11,14.0,65.0,192.0,4800.0,3200.0,GF,AMD,,,
1709,AMD Athlon XP 1600+,CPU,2001-10-09,180.0,63.0,150.0,37.0,1400.0,Unknown,AMD,,,
1710,AMD Ryzen Threadripper 3990X,CPU,2020-02-07,7.0,280.0,74.0,3800.0,2900.0,TSMC,AMD,,,
1713,AMD Athlon 64 3200+,CPU,2005-04-14,130.0,62.0,,105.0,2000.0,Unknown,AMD,,,
1715,AMD Athlon II X4 651,CPU,2011-11-14,32.0,100.0,228.0,1178.0,3000.0,Unknown,AMD,,,
1719,AMD EPYC 7642,CPU,2019-08-07,7.0,225.0,74.0,3800.0,2400.0,TSMC,AMD,,,
1720,AMD Phenom II X4 940 BE,CPU,2009-01-08,45.0,125.0,258.0,758.0,3000.0,Unknown,AMD,,,
1723,AMD Athlon 64 4000+,CPU,2004-10-19,90.0,89.0,115.0,105.0,2400.0,Unknown,AMD,,,
1727,AMD Ryzen 7 3700X,CPU,2019-07-07,7.0,65.0,74.0,3800.0,3600.0,TSMC,AMD,,,
1735,AMD Sempron 3100+,CPU,2001-01-01,130.0,25.0,144.0,69.0,1800.0,Unknown,AMD,,,
1737,AMD Ryzen Threadripper 1920,CPU,2017-07-29,14.0,140.0,213.0,9600.0,3200.0,GF,AMD,,,
1751,AMD Athlon XP 1900+,CPU,2001-01-01,130.0,53.0,80.0,37.0,1600.0,Unknown,AMD,,,
1752,AMD A4-1200,CPU,2013-05-23,32.0,4.0,246.0,1178.0,1000.0,Unknown,AMD,,,
1754,AMD Opteron 242,CPU,2003-08-05,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,,,
1760,AMD Athlon 220GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,,,
1767,AMD EPYC 7443,CPU,2021-03-15,7.0,200.0,,,2850.0,TSMC,AMD,,,
1768,AMD Athlon XP 3000+,CPU,2001-01-01,130.0,68.0,101.0,63.0,2167.0,Unknown,AMD,,,
1771,AMD Opteron 3320 EE,CPU,2012-12-04,32.0,25.0,315.0,1200.0,1900.0,Unknown,AMD,,,
1772,AMD C-30,CPU,2011-01-04,40.0,9.0,75.0,,1200.0,Unknown,AMD,,,
1773,AMD Ryzen 7 4800HS,CPU,2020-01-06,7.0,35.0,156.0,9800.0,2900.0,TSMC,AMD,,,
1774,AMD Turion 64 ML-44,CPU,2006-01-04,90.0,35.0,125.0,114.0,2400.0,Unknown,AMD,,,
1777,AMD Opteron X2 880,CPU,2005-09-26,90.0,95.0,,233.0,2400.0,Unknown,AMD,,,
1784,AMD Opteron 848 HE,CPU,2005-03-01,90.0,55.0,,106.0,2200.0,Unknown,AMD,,,
1786,AMD Opteron 152,CPU,2005-08-02,90.0,104.0,,106.0,2600.0,Unknown,AMD,,,
1787,AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,Unknown,AMD,,,
1788,AMD Opteron X2170,CPU,2016-09-01,28.0,25.0,,,2400.0,Unknown,AMD,,,
1789,AMD Opteron X2 860 HE,CPU,2005-08-01,90.0,55.0,,233.0,1600.0,Unknown,AMD,,,
1790,AMD Phenom II X2 560 BE,CPU,2010-09-21,45.0,80.0,258.0,758.0,3300.0,Unknown,AMD,,,
1796,AMD FX-6300,CPU,2012-10-23,32.0,95.0,315.0,1200.0,3500.0,Unknown,AMD,,,
1797,AMD Athlon II X2 280,CPU,2013-02-06,45.0,65.0,117.0,410.0,3600.0,Unknown,AMD,,,
1798,AMD Opteron 6366 HE,CPU,2012-11-05,32.0,85.0,315.0,2400.0,1800.0,Unknown,AMD,,,
1803,AMD Opteron A1120,CPU,2016-01-14,28.0,25.0,,,1700.0,Unknown,AMD,,,
1804,AMD Athlon 64 3200+,CPU,2007-02-20,65.0,45.0,77.0,122.0,2000.0,Unknown,AMD,,,
1810,AMD Opteron 840 EE,CPU,2004-05-18,130.0,30.0,193.0,106.0,1400.0,Unknown,AMD,,,
1812,AMD A8-3520M,CPU,2011-12-20,32.0,35.0,228.0,1178.0,1600.0,Unknown,AMD,,,
1814,AMD Athlon X2 QL-64,CPU,2008-12-01,65.0,35.0,,,2100.0,Unknown,AMD,,,
1816,AMD Athlon 64 X2 5600+,CPU,2008-02-01,65.0,65.0,126.0,154.0,2900.0,Unknown,AMD,,,
1818,AMD Sempron 2800+,CPU,2001-01-01,130.0,62.0,101.0,63.0,2000.0,Unknown,AMD,,,
1820,AMD Phenom II X3 720 BE,CPU,2009-02-09,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,,
1821,AMD EPYC 7252,CPU,2019-08-07,7.0,120.0,74.0,3800.0,2800.0,TSMC,AMD,,,
1822,AMD Athlon X2 BE-2300,CPU,2007-10-08,65.0,45.0,126.0,154.0,1900.0,Unknown,AMD,,,
1826,AMD Sempron 3000+,CPU,2005-02-15,130.0,62.0,144.0,69.0,1800.0,Unknown,AMD,,,
1830,AMD Athlon 64 X2 5400+,CPU,2008-01-01,65.0,65.0,126.0,154.0,2800.0,Unknown,AMD,,,
1831,AMD A6-4400M,CPU,2012-05-15,32.0,35.0,246.0,1178.0,2700.0,Unknown,AMD,,,
1832,AMD Ryzen 5 4600G,CPU,2020-07-21,7.0,65.0,,,3700.0,TSMC,AMD,,,
1834,AMD Ryzen 7 PRO 2700U,CPU,2017-10-26,14.0,15.0,246.0,,2200.0,GF,AMD,,,
1836,AMD Athlon 64 X2 5000+ BE,CPU,2007-09-25,65.0,65.0,126.0,154.0,2600.0,Unknown,AMD,,,
1837,AMD E1-2500,CPU,2013-05-23,32.0,15.0,246.0,1178.0,1400.0,Unknown,AMD,,,
1838,AMD Opteron X2 890,CPU,2006-03-06,90.0,95.0,,233.0,2800.0,Unknown,AMD,,,
1841,AMD A8-3870K,CPU,2011-12-20,32.0,100.0,228.0,1178.0,3000.0,Unknown,AMD,,,
1842,AMD Sempron 2800+,CPU,2004-07-28,130.0,62.0,80.0,37.0,1992.0,Unknown,AMD,,,
1844,AMD Ryzen 5 1600X,CPU,2017-04-11,14.0,95.0,192.0,4800.0,3600.0,GF,AMD,,,
1848,AMD Athlon 64 2000+,CPU,2008-06-01,65.0,8.0,77.0,122.0,1000.0,Unknown,AMD,,,
1850,AMD Athlon 64 3200+,CPU,2004-04-27,130.0,89.0,144.0,69.0,2200.0,Unknown,AMD,,,
1853,AMD A8-3820,CPU,2011-12-20,32.0,65.0,228.0,1178.0,2500.0,Unknown,AMD,,,
1857,AMD Ryzen 7 4800H,CPU,2020-01-06,7.0,54.0,156.0,9800.0,2900.0,TSMC,AMD,,,
1858,AMD Ryzen 5 2500X,CPU,2018-10-01,12.0,65.0,192.0,4800.0,3600.0,GF,AMD,,,
1862,AMD Phenom X4 9850B,CPU,2008-08-15,65.0,95.0,285.0,450.0,2500.0,Unknown,AMD,,,
1865,AMD Athlon 64 X2 4400+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2300.0,Unknown,AMD,,,
1867,AMD Phenom X3 8650,CPU,2008-04-23,65.0,95.0,285.0,450.0,2300.0,Unknown,AMD,,,
1868,AMD Opteron 246,CPU,2003-08-05,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD,,,
1869,AMD Athlon Silver 3050GE,CPU,2020-07-21,12.0,35.0,,,3400.0,GF,AMD,,,
1872,AMD Athlon II X4 645,CPU,2010-09-21,45.0,95.0,169.0,300.0,3100.0,Unknown,AMD,,,
1874,AMD A10-5750M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2500.0,Unknown,AMD,,,
1878,AMD EPYC 7713P,CPU,2021-03-15,7.0,225.0,,,2000.0,TSMC,AMD,,,
1879,AMD EPYC 7351P,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GF,AMD,,,
1881,AMD Sempron 3300+,CPU,2001-01-01,130.0,62.0,101.0,63.0,2200.0,Unknown,AMD,,,
1882,AMD Athlon XP 1500+,CPU,2001-10-09,180.0,60.0,150.0,63.0,1333.0,Unknown,AMD,,,
1886,AMD Sempron X2 2300,CPU,2008-03-01,65.0,65.0,118.0,221.0,2200.0,Unknown,AMD,,,
1887,AMD Opteron X2 865,CPU,2005-09-26,90.0,95.0,,233.0,1800.0,Unknown,AMD,,,
1889,AMD A8-5500,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3200.0,Unknown,AMD,,,
1890,AMD Phenom II X3 720,CPU,2010-01-01,45.0,95.0,258.0,758.0,2800.0,Unknown,AMD,,,
1895,AMD EPYC 7453,CPU,2021-03-15,7.0,225.0,,,2750.0,TSMC,AMD,,,
1896,AMD Ryzen Threadripper PRO 3975WX,CPU,2020-07-14,7.0,280.0,74.0,3800.0,3500.0,TSMC,AMD,,,
1897,AMD Ryzen Threadripper PRO 3945WX,CPU,2020-07-14,7.0,280.0,74.0,3800.0,4000.0,TSMC,AMD,,,
1903,AMD Athlon 64 X2 6400+ BE,CPU,2007-08-20,90.0,125.0,230.0,227.0,3200.0,Unknown,AMD,,,
1908,AMD Opteron 844,CPU,2004-05-18,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
1909,AMD Athlon 64 LE-1600,CPU,2007-10-08,90.0,45.0,230.0,227.0,2200.0,Unknown,AMD,,,
1910,AMD Athlon 64 3400+,CPU,2004-04-27,130.0,89.0,144.0,69.0,2200.0,Unknown,AMD,,,
1912,AMD Ryzen 7 PRO 2700X,CPU,2018-09-19,12.0,95.0,192.0,4800.0,3600.0,GF,AMD,,,
1913,AMD A6-4455M,CPU,2012-05-15,32.0,17.0,246.0,1178.0,2100.0,Unknown,AMD,,,
1915,AMD EPYC 75F3,CPU,2021-03-15,7.0,280.0,,,2950.0,TSMC,AMD,,,
1916,AMD EPYC 7343,CPU,2021-03-15,7.0,190.0,,,3200.0,TSMC,AMD,,,
1917,AMD Z-60,CPU,2012-10-09,40.0,5.0,,,1000.0,Unknown,AMD,,,
1918,AMD Phenom X4 9950 BE (140W),CPU,2008-03-27,65.0,140.0,285.0,450.0,2600.0,Unknown,AMD,,,
1919,AMD Athlon 64 X2 3800+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2000.0,Unknown,AMD,,,
1920,AMD Ryzen Embedded V1756B,CPU,2018-02-21,14.0,45.0,210.0,4950.0,3250.0,GF,AMD,,,
1921,AMD Turion 64 ML-32,CPU,2005-03-10,90.0,35.0,125.0,114.0,1800.0,Unknown,AMD,,,
1923,AMD Ryzen 7 PRO 4750G,CPU,2020-07-21,7.0,65.0,,,3600.0,TSMC,AMD,,,
1926,AMD Sempron 180,CPU,2010-09-01,45.0,45.0,117.0,234.0,2400.0,Unknown,AMD,,,
1927,AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,,63.0,1800.0,Unknown,AMD,,,
1928,AMD Opteron 840,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,,,
1929,AMD Athlon II X2 215,CPU,2009-10-20,45.0,65.0,117.0,410.0,2700.0,Unknown,AMD,,,
1931,AMD EPYC 7401,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GF,AMD,,,
1932,AMD Athlon 64 3200+,CPU,2001-01-01,90.0,59.0,84.0,69.0,2200.0,Unknown,AMD,,,
1936,AMD Phenom X3 8750,CPU,2008-04-23,65.0,95.0,285.0,450.0,2400.0,Unknown,AMD,,,
1938,AMD A4-5050,CPU,2014-02-01,32.0,15.0,246.0,1178.0,1500.0,Unknown,AMD,,,
1939,AMD Athlon 64 X2 5200+ EE,CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,,,
1940,AMD Athlon 240GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3500.0,Unknown,AMD,,,
1944,AMD Athlon 64 4000+,CPU,2004-10-19,130.0,89.0,193.0,106.0,2400.0,Unknown,AMD,,,
1945,AMD Athlon X2 BE-2350,CPU,2007-10-08,65.0,45.0,126.0,154.0,2100.0,Unknown,AMD,,,
1946,AMD Opteron 150,CPU,2005-08-02,90.0,85.0,,106.0,2400.0,Unknown,AMD,,,
1947,AMD Athlon II X4 620e,CPU,2011-05-03,45.0,45.0,169.0,300.0,2600.0,Unknown,AMD,,,
1953,AMD Ryzen 7 5800X,CPU,2020-11-05,7.0,105.0,,,3800.0,TSMC,AMD,,,
1954,AMD Athlon 64 2650e,CPU,2009-01-01,65.0,15.0,77.0,122.0,1600.0,Unknown,AMD,,,
1955,AMD Phenom II X3 B77,CPU,2010-05-11,45.0,95.0,258.0,758.0,3200.0,Unknown,AMD,,,
1957,AMD Opteron 852,CPU,2005-02-14,90.0,92.0,,106.0,2600.0,Unknown,AMD,,,
1958,AMD Sempron 3000+,CPU,2005-10-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,,,
1959,AMD A6-5400K,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3600.0,Unknown,AMD,,,
1961,AMD Athlon 1000,CPU,2000-06-05,180.0,54.0,120.0,37.0,1000.0,Unknown,AMD,,,
1963,AMD Sempron 3300+,CPU,2005-04-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,
1965,AMD Athlon 64 X2 5000+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2600.0,Unknown,AMD,,,
1966,AMD Sempron 3600+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD,,,
1968,AMD Opteron 154,CPU,2005-08-02,90.0,104.0,,106.0,2800.0,Unknown,AMD,,,
1971,AMD Athlon 64 3800+,CPU,2007-02-20,90.0,62.0,230.0,227.0,2400.0,Unknown,AMD,,,
1976,AMD Athlon II X3 460,CPU,2011-05-03,45.0,95.0,169.0,300.0,3400.0,Unknown,AMD,,,
1983,AMD Phenom II X6 1065T,CPU,2010-12-07,45.0,125.0,346.0,904.0,2900.0,Unknown,AMD,,,
1986,AMD Phenom II X2 550,CPU,2009-11-04,45.0,80.0,258.0,758.0,3100.0,Unknown,AMD,,,
1992,AMD Phenom II X4 955 (95W),CPU,2009-04-01,45.0,95.0,258.0,758.0,3200.0,Unknown,AMD,,,
1993,AMD Opteron X2 265 HE,CPU,2005-08-01,90.0,55.0,,233.0,1800.0,Unknown,AMD,,,
1994,AMD A8-3500M,CPU,2011-06-14,32.0,35.0,228.0,1178.0,1500.0,Unknown,AMD,,,
1997,AMD EPYC 7513,CPU,2021-03-15,7.0,200.0,,,2600.0,TSMC,AMD,,,
1998,AMD Ryzen Threadripper 2950X,CPU,2018-08-13,12.0,180.0,213.0,19200.0,3500.0,GF,AMD,,,
2000,AMD A8-6600K,CPU,2013-06-01,32.0,100.0,246.0,1178.0,3900.0,Unknown,AMD,,,
2001,AMD A8-3800,CPU,2011-06-30,32.0,65.0,228.0,1178.0,2400.0,Unknown,AMD,,,
2002,AMD Athlon XP 3200+,CPU,2001-01-01,130.0,77.0,101.0,63.0,2200.0,Unknown,AMD,,,
2004,AMD Athlon 64 2600+,CPU,2008-01-01,65.0,15.0,77.0,122.0,1600.0,Unknown,AMD,,,
2008,AMD Athlon 650,CPU,2000-06-05,180.0,38.0,120.0,37.0,650.0,Unknown,AMD,,,
2009,AMD Sempron 3100+,CPU,2004-07-28,130.0,62.0,144.0,63.0,1800.0,Unknown,AMD,,,
2010,AMD FX-6330,CPU,2015-12-15,32.0,125.0,315.0,1200.0,3600.0,Unknown,AMD,,,
2011,AMD Athlon 64 FX-53,CPU,2004-06-01,130.0,89.0,193.0,105.0,2400.0,Unknown,AMD,,,
2012,AMD Turion X2 Ultra ZM-86,CPU,2008-06-01,65.0,35.0,,,2400.0,Unknown,AMD,,,
2020,AMD Athlon X4 940,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3200.0,Unknown,AMD,,,
2021,AMD Athlon XP 1700+,CPU,2001-10-09,180.0,64.0,150.0,37.0,1467.0,Unknown,AMD,,,
2022,AMD Opteron 254,CPU,2005-08-01,90.0,92.0,,106.0,2800.0,Unknown,AMD,,,
2029,AMD Sempron LE-1200,CPU,2007-08-01,65.0,45.0,,,2100.0,Unknown,AMD,,,
2032,AMD FX-8120,CPU,2011-10-12,32.0,125.0,315.0,1200.0,3100.0,Unknown,AMD,,,
2033,AMD Ryzen 5 4500U,CPU,2020-01-06,7.0,25.0,156.0,9800.0,2300.0,TSMC,AMD,,,
2039,AMD A6-6400K,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3900.0,Unknown,AMD,,,
2041,AMD Athlon 64 FX-55,CPU,2004-10-10,130.0,104.0,193.0,105.0,2600.0,Unknown,AMD,,,
2042,AMD A4-3330MX,CPU,2011-12-20,32.0,45.0,228.0,1178.0,2200.0,Unknown,AMD,,,
2044,AMD Phenom II X4 955 BE,CPU,2009-04-23,45.0,125.0,258.0,758.0,3200.0,Unknown,AMD,,,
2045,AMD Opteron 142,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,Unknown,AMD,,,
2046,AMD Opteron 240,CPU,2003-04-22,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,,,
2047,AMD Sempron 2200+,CPU,2004-07-28,130.0,62.0,80.0,37.0,1500.0,Unknown,AMD,,,
2051,AMD EPYC 7282,CPU,2019-08-07,7.0,120.0,74.0,3800.0,2800.0,TSMC,AMD,,,
2053,AMD Athlon 64 X2 5200+,CPU,2007-10-08,65.0,65.0,126.0,154.0,2700.0,Unknown,AMD,,,
2054,AMD Athlon 64 4000+,CPU,2005-08-16,130.0,62.0,,105.0,2600.0,Unknown,AMD,,,
2058,AMD Ryzen 7 3800X,CPU,2019-07-07,7.0,105.0,74.0,3800.0,3900.0,TSMC,AMD,,,
2060,AMD Athlon 1000,CPU,2000-10-31,180.0,54.0,120.0,37.0,1000.0,Unknown,AMD,,,
2063,AMD EPYC 7663,CPU,2021-03-15,7.0,240.0,,,2000.0,TSMC,AMD,,,
2066,AMD Athlon XP 2800+,CPU,2002-10-01,130.0,74.0,80.0,37.0,2250.0,Unknown,AMD,,,
2067,AMD Ryzen 7 PRO 1700X,CPU,2017-06-29,14.0,95.0,192.0,4800.0,3400.0,GF,AMD,,,
2071,AMD Athlon 64 3700+,CPU,2004-05-04,90.0,89.0,115.0,105.0,2200.0,Unknown,AMD,,,
2072,AMD Ryzen 5 3550H,CPU,2019-01-06,12.0,35.0,210.0,4940.0,2100.0,GF,AMD,,,
2073,AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,,63.0,2133.0,Unknown,AMD,,,
2075,AMD Ryzen 7 2700E,CPU,2018-09-19,12.0,65.0,192.0,4800.0,2800.0,GF,AMD,,,
2079,AMD EPYC 7302P,CPU,2019-08-07,7.0,155.0,74.0,3800.0,3000.0,TSMC,AMD,,,
2081,AMD Athlon II X4 651K,CPU,2011-11-14,32.0,100.0,228.0,1178.0,3000.0,Unknown,AMD,,,
2083,AMD A8-4555M,CPU,2012-09-27,32.0,19.0,246.0,1178.0,1600.0,Unknown,AMD,,,
2084,AMD Athlon XP 2700+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2167.0,Unknown,AMD,,,
2086,AMD Athlon XP 2100+,CPU,2001-01-01,130.0,62.0,80.0,37.0,1733.0,Unknown,AMD,,,
2087,AMD Opteron 4310 EE,CPU,2012-12-04,32.0,35.0,315.0,1200.0,2200.0,Unknown,AMD,,,
2088,AMD Phenom II X4 955 (125W),CPU,2009-04-01,45.0,125.0,258.0,758.0,3200.0,Unknown,AMD,,,
2090,AMD Phenom X4 9850 (125W),CPU,2008-07-01,65.0,125.0,285.0,450.0,2500.0,Unknown,AMD,,,
2092,AMD Athlon 64 FX-55,CPU,2004-10-10,90.0,104.0,115.0,114.0,2600.0,Unknown,AMD,,,
2094,AMD Opteron 246,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
2095,AMD A6-3420M,CPU,2011-12-20,32.0,35.0,228.0,1178.0,1500.0,Unknown,AMD,,,
2101,AMD Athlon 64 3400+,CPU,2005-04-14,130.0,83.0,,105.0,2200.0,Unknown,AMD,,,
2102,AMD Opteron 846,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,Unknown,AMD,,,
2107,AMD Ryzen Threadripper 3960X,CPU,2019-11-25,7.0,280.0,74.0,3800.0,3800.0,TSMC,AMD,,,
2109,AMD Athlon 64 X2 5000+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2600.0,Unknown,AMD,,,
2110,AMD FX-8300,CPU,2012-10-23,32.0,95.0,315.0,1200.0,3300.0,Unknown,AMD,,,
2111,AMD Sempron LE-1100,CPU,2007-08-01,65.0,45.0,,,1900.0,Unknown,AMD,,,
2112,AMD Phenom X3 8250e,CPU,2008-09-08,65.0,65.0,285.0,450.0,1900.0,Unknown,AMD,,,
2114,AMD Sempron 3300+,CPU,2005-07-15,90.0,25.0,,69.0,2000.0,Unknown,AMD,,,
2116,AMD EPYC 7352,CPU,2019-08-07,7.0,155.0,74.0,3800.0,2400.0,TSMC,AMD,,,
2119,AMD Athlon 64 3000+,CPU,2004-04-27,130.0,89.0,144.0,69.0,2000.0,Unknown,AMD,,,
2123,AMD Ryzen 3 3300U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,,,
2125,AMD Athlon 64 X2 3800+,CPU,2005-08-01,90.0,89.0,156.0,154.0,2000.0,Unknown,AMD,,,
2127,AMD Ryzen 5 4600H,CPU,2020-01-06,7.0,54.0,156.0,9800.0,3000.0,TSMC,AMD,,,
2128,AMD Ryzen 3 PRO 2300U,CPU,2019-01-08,14.0,15.0,246.0,,2000.0,GF,AMD,,,
2129,AMD E-240,CPU,2011-01-04,40.0,18.0,75.0,,1500.0,Unknown,AMD,,,
2131,AMD Opteron 142,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,,,
2136,AMD Athlon 64 3000+,CPU,2005-04-04,90.0,67.0,83.0,69.0,1800.0,Unknown,AMD,,,
2140,AMD Sempron 3500+,CPU,2006-05-23,90.0,62.0,103.0,81.0,2000.0,Unknown,AMD,,,
2141,AMD Opteron 844,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
2144,AMD Sempron 3000+,CPU,2005-04-01,90.0,62.0,84.0,63.0,1800.0,Unknown,AMD,,,
2146,AMD Ryzen 9 5980HS,CPU,2021-01-12,7.0,35.0,156.0,9800.0,3000.0,TSMC,AMD,,,
2147,AMD Opteron 140,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,,,
2149,AMD FX-4300,CPU,2012-10-23,32.0,95.0,315.0,1200.0,3800.0,Unknown,AMD,,,
2150,AMD Opteron 148,CPU,2005-08-02,90.0,85.0,,106.0,2200.0,Unknown,AMD,,,
2151,AMD EPYC 7351,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GF,AMD,,,
