Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
1314,Intel Celeron G550,CPU,2012-06-01,32.0,65.0,131.0,504.0,2600.0,Intel,Intel,,,
1315,Intel Xeon E7-4809 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2000.0,Intel,Intel,,,
1316,Intel Xeon E7-4820 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,1900.0,Intel,Intel,,,
1317,Intel Core i7-4710HQ,CPU,2014-04-01,22.0,47.0,264.0,1400.0,2500.0,Intel,Intel,,,
1320,Intel Xeon E3-1225 v2,CPU,2012-05-14,22.0,77.0,160.0,1400.0,3200.0,Intel,Intel,,,
1321,Intel Core i7-6900K,CPU,2016-05-31,14.0,140.0,,,3200.0,Intel,Intel,,,
1322,Intel Core i5-11400,CPU,2021-03-16,14.0,65.0,,,2600.0,Intel,Intel,,,
1323,Intel Pentium 4 HT 670,CPU,2005-05-26,90.0,84.0,109.0,169.0,3800.0,Intel,Intel,,,
1326,Intel Xeon 5060,CPU,2006-05-23,65.0,130.0,,,3200.0,Intel,Intel,,,
1328,Intel Xeon E5-2650L v2,CPU,2013-09-01,22.0,70.0,160.0,1400.0,1700.0,Intel,Intel,,,
1329,Intel Core i5-661,CPU,2010-01-07,32.0,87.0,81.0,382.0,3333.0,Intel,Intel,,,
1331,Intel Celeron N2920,CPU,2013-12-01,22.0,7.0,,,1860.0,Intel,Intel,,,
1333,Intel Core i3-8121U,CPU,2018-05-05,10.0,28.0,123.0,,2200.0,Intel,Intel,,,
1334,Intel Pentium G6951,CPU,2010-09-01,32.0,73.0,81.0,382.0,2800.0,Intel,Intel,,,
1340,Intel Core 2 Duo E4700,CPU,2008-03-02,65.0,65.0,111.0,167.0,2600.0,Intel,Intel,,,
1341,Intel Core i3-2332M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,,
1342,Intel Core i7-870,CPU,2009-09-08,45.0,95.0,296.0,774.0,2933.0,Intel,Intel,,,
1344,Intel Pentium D 960,CPU,2006-05-02,65.0,130.0,140.0,376.0,3600.0,Intel,Intel,,,
1345,Intel Core i7-10700,CPU,2020-04-30,14.0,65.0,,,2900.0,Intel,Intel,,,
1347,Intel Core Solo T1400,CPU,2006-01-05,65.0,27.0,90.0,151.0,1833.0,Intel,Intel,,,
1351,Intel Core i9-9880H,CPU,2019-04-23,14.0,45.0,149.0,,2300.0,Intel,Intel,,,
1352,Intel Core i7-4558U,CPU,2013-06-04,22.0,28.0,118.0,1300.0,2800.0,Intel,Intel,,,
1353,Intel Core i7-3940XM,CPU,2012-09-03,22.0,55.0,160.0,1400.0,3000.0,Intel,Intel,,,
1355,Intel Xeon W3503,CPU,2009-03-30,45.0,130.0,263.0,731.0,2400.0,Intel,Intel,,,
1357,Intel Core i9-9900K,CPU,2018-10-19,14.0,95.0,180.0,,3600.0,Intel,Intel,,,
1358,Intel Pentium 4 HT EE 3.40,CPU,2004-06-21,130.0,110.0,237.0,178.0,3400.0,Intel,Intel,,,
1359,Intel Xeon Silver 4116,CPU,2017-07-11,14.0,85.0,,8000.0,2100.0,Intel,Intel,,,
1361,Intel Core i3-530,CPU,2010-01-07,32.0,73.0,81.0,382.0,2933.0,Intel,Intel,,,
1365,Intel Xeon Silver 4309Y,CPU,2021-04-06,10.0,105.0,,,2800.0,Intel,Intel,,,
1366,Intel Core i7-4550U,CPU,2013-06-04,22.0,15.0,118.0,1300.0,1500.0,Intel,Intel,,,
1368,Intel Core i5-2415M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2300.0,Intel,Intel,,,
1369,Intel Core i3-8100T,CPU,2018-04-02,14.0,35.0,,,3100.0,Intel,Intel,,,
1371,Intel Pentium III 1333,CPU,2001-12-01,130.0,30.0,80.0,44.0,1333.0,Intel,Intel,,,
1372,Intel Xeon W3680,CPU,2010-03-16,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,,,
1373,Intel Core i5-11600K,CPU,2021-03-16,14.0,125.0,,,3900.0,Intel,Intel,,,
1376,Intel Core i9-11900KF,CPU,2021-03-16,14.0,125.0,,,3500.0,Intel,Intel,,,
1380,Intel Pentium 4 HT 520,CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
1383,Intel Core i7-6800K,CPU,2016-05-31,14.0,140.0,,,3400.0,Intel,Intel,,,
1384,Intel Core i5-7400T,CPU,2017-01-03,14.0,35.0,,,2400.0,Intel,Intel,,,
1386,Intel Core 2 Quad Q6700,CPU,2007-04-20,65.0,95.0,143.0,582.0,2666.0,Intel,Intel,,,
1387,Intel Core i7-4870HQ,CPU,2014-07-01,22.0,47.0,264.0,1400.0,2500.0,Intel,Intel,,,
1390,Intel Pentium M 735,CPU,2004-05-10,90.0,21.0,84.0,140.0,1700.0,Intel,Intel,,,
1393,Intel Core i5-680,CPU,2010-04-19,32.0,73.0,81.0,382.0,3600.0,Intel,Intel,,,
1394,Intel Pentium 4 506,CPU,2005-06-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,
1395,Intel Core 2 Quad Q9650,CPU,2008-08-10,45.0,95.0,107.0,820.0,3000.0,Intel,Intel,,,
1396,Intel Core i5-460M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2534.0,Intel,Intel,,,
1397,Intel Xeon E3-1260L,CPU,2011-04-03,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,,,
1398,Intel Pentium E6700,CPU,2010-05-30,45.0,65.0,82.0,228.0,3200.0,Intel,Intel,,,
1400,Intel Xeon Phi 7210,CPU,2016-06-20,14.0,215.0,,8000.0,1300.0,Intel,Intel,,,
1401,Intel Pentium G645,CPU,2012-09-02,32.0,65.0,131.0,504.0,2900.0,Intel,Intel,,,
1402,Intel Core 2 Solo ULV U2200,CPU,2007-09-01,65.0,5.0,143.0,291.0,1200.0,Intel,Intel,,,
1403,Intel Core i3-4330,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3500.0,Intel,Intel,,,
1407,Intel Celeron N2910,CPU,2013-09-11,22.0,7.0,,,1600.0,Intel,Intel,,,
1409,Intel Core 2 Extreme QX9775,CPU,2008-03-24,45.0,150.0,107.0,820.0,3200.0,Intel,Intel,,,
1411,Intel Xeon 7140N,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3333.0,Intel,Intel,,,
1412,Intel Core 2 Duo E6700,CPU,2006-07-27,65.0,65.0,143.0,291.0,2667.0,Intel,Intel,,,
1413,Intel Pentium 4 HT EE 3.20,CPU,2003-11-03,130.0,110.0,237.0,178.0,3200.0,Intel,Intel,,,
1414,Intel Pentium E6800,CPU,2010-08-29,45.0,65.0,82.0,228.0,3333.0,Intel,Intel,,,
1415,Intel Xeon Platinum 8180,CPU,2017-07-11,14.0,205.0,,8000.0,2500.0,Intel,Intel,,,
1419,Intel Xeon W3550,CPU,2009-08-09,45.0,130.0,263.0,731.0,3066.0,Intel,Intel,,,
1420,Intel Celeron 725C,CPU,2011-07-01,32.0,17.0,131.0,504.0,1300.0,Intel,Intel,,,
1424,Intel Atom Z510,CPU,2008-04-02,45.0,2.0,26.0,47.0,1100.0,Intel,Intel,,,
1426,Intel Xeon E3-1265L v2,CPU,2012-05-14,22.0,45.0,160.0,1400.0,2500.0,Intel,Intel,,,
1427,Intel Celeron G1820TE,CPU,2013-12-01,22.0,54.0,177.0,1400.0,2200.0,Intel,Intel,,,
1428,Intel Pentium E5400,CPU,2009-01-18,45.0,65.0,82.0,228.0,2700.0,Intel,Intel,,,
1431,Intel Xeon Gold 5317,CPU,2021-04-06,10.0,150.0,,,3000.0,Intel,Intel,,,
1436,Intel Core i7-2670QM,CPU,2011-10-12,32.0,45.0,216.0,1160.0,2200.0,Intel,Intel,,,
1438,Intel Xeon Platinum 8354H,CPU,2021-04-06,14.0,205.0,,,3100.0,Intel,Intel,,,
1443,Intel Xeon Platinum 8280,CPU,2018-12-11,14.0,205.0,,8000.0,2700.0,Intel,Intel,,,
1444,Intel Xeon Gold 6346,CPU,2021-04-06,10.0,205.0,,,3100.0,Intel,Intel,,,
1445,Intel Pentium G4620,CPU,2017-01-03,14.0,51.0,,,3700.0,Intel,Intel,,,
1448,Intel Pentium 957,CPU,2011-06-19,32.0,17.0,131.0,504.0,1200.0,Intel,Intel,,,
1450,Intel Xeon X5667,CPU,2010-03-16,32.0,95.0,239.0,1170.0,3066.0,Intel,Intel,,,
1451,Intel Celeron 807,CPU,2012-07-01,32.0,17.0,131.0,504.0,1500.0,Intel,Intel,,,
1455,Intel Xeon W3570,CPU,2009-03-30,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,,,
1456,Intel Celeron E1400,CPU,2008-04-20,65.0,65.0,77.0,105.0,2000.0,Intel,Intel,,,
1457,Intel Xeon E5640,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2666.0,Intel,Intel,,,
1460,Intel Core i7-7800X,CPU,2017-06-26,14.0,140.0,,,3500.0,Intel,Intel,,,
1461,Intel Celeron D 346,CPU,2004-10-01,90.0,73.0,109.0,125.0,3060.0,Intel,Intel,,,
1463,Intel Core i7-10700KF,CPU,2020-04-30,14.0,125.0,,,3800.0,Intel,Intel,,,
1466,Intel Pentium B950,CPU,2011-06-19,32.0,35.0,131.0,504.0,2100.0,Intel,Intel,,,
1468,Intel Mobile Pentium 4 HT 2.80,CPU,2003-09-23,130.0,68.0,131.0,55.0,2800.0,Intel,Intel,,,
1469,Intel Core i7-640M,CPU,2010-09-01,32.0,35.0,81.0,384.0,2800.0,Intel,Intel,,,
1470,Intel Xeon X5677,CPU,2010-03-16,32.0,130.0,239.0,1170.0,3466.0,Intel,Intel,,,
1471,Intel Core i3-4370,CPU,2014-07-01,22.0,54.0,177.0,1400.0,3800.0,Intel,Intel,,,
1472,Intel Core i3-7360X,CPU,2017-10-03,14.0,112.0,,,4300.0,Intel,Intel,,,
1477,Intel Core i5-3317U,CPU,2012-06-01,22.0,17.0,118.0,,1700.0,Intel,Intel,,,
1478,Intel Core i5-4590S,CPU,2014-05-01,22.0,65.0,177.0,1400.0,2900.0,Intel,Intel,,,
1479,Intel Core i3-9100,CPU,2018-09-01,14.0,65.0,,,3700.0,Intel,Intel,,,
1482,Intel Core i7-5930K,CPU,2014-09-01,22.0,140.0,356.0,2600.0,3500.0,Intel,Intel,,,
1484,Intel Core i3-4000M,CPU,2013-09-04,22.0,37.0,118.0,1400.0,2400.0,Intel,Intel,,,
1485,Intel Core i7-10850H,CPU,2020-04-02,14.0,45.0,,,2700.0,Intel,Intel,,,
1486,Intel Core i5-1030G4,CPU,2019-08-01,10.0,12.0,,,700.0,Intel,Intel,,,
1487,Intel Pentium 4-M 2.60,CPU,2003-06-11,130.0,35.0,131.0,55.0,2600.0,Intel,Intel,,,
1488,Intel Celeron 430,CPU,2007-06-03,65.0,35.0,77.0,105.0,1800.0,Intel,Intel,,,
1489,Intel Xeon Platinum 8360Y,CPU,2021-04-06,10.0,250.0,,,2400.0,Intel,Intel,,,
1490,Intel Core i5-3570S,CPU,2012-06-01,22.0,65.0,133.0,,3100.0,Intel,Intel,,,
1492,Intel Core i7-2760QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,,,
1493,Intel Xeon MP 3.16,CPU,2005-03-29,90.0,135.0,,,3167.0,Intel,Intel,,,
1494,Intel Pentium Dual-Core E2200,CPU,2007-12-02,65.0,65.0,77.0,105.0,2200.0,Intel,Intel,,,
1495,Intel Atom E625C,CPU,2010-11-22,45.0,3.0,26.0,47.0,600.0,Intel,Intel,,,
1496,Intel Celeron G1610T,CPU,2012-12-03,22.0,35.0,94.0,,2300.0,Intel,Intel,,,
1497,Intel Core i5-4330M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2800.0,Intel,Intel,,,
1498,Intel Core i5-7300HQ,CPU,2017-01-03,14.0,45.0,,,2500.0,Intel,Intel,,,
1499,Intel Celeron G1610,CPU,2012-12-03,22.0,55.0,94.0,,2600.0,Intel,Intel,,,
1500,Intel Mobile Pentium 4 HT 3.06,CPU,2003-09-23,130.0,70.0,131.0,55.0,3067.0,Intel,Intel,,,
1502,Intel Xeon L5518,CPU,2009-03-30,45.0,60.0,263.0,731.0,2133.0,Intel,Intel,,,
1503,Intel Xeon E5645,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2400.0,Intel,Intel,,,
1505,Intel Core Duo ULV L2400,CPU,2006-09-03,65.0,9.0,90.0,151.0,1066.0,Intel,Intel,,,
1506,Intel Core Duo T2500,CPU,2006-01-05,65.0,31.0,90.0,151.0,1992.0,Intel,Intel,,,
1507,Intel Xeon E7-8890 v3,CPU,2015-06-01,22.0,165.0,160.0,1400.0,2500.0,Intel,Intel,,,
1509,Intel Pentium 4 2.60,CPU,2002-08-25,130.0,92.0,146.0,55.0,2600.0,Intel,Intel,,,
1510,Intel Xeon E3-1285 v6,CPU,2017-08-01,14.0,79.0,160.0,1400.0,4100.0,Intel,Intel,,,
1514,Intel Core i7-3960X,CPU,2011-11-14,32.0,130.0,435.0,2270.0,3300.0,Intel,Intel,,,
1517,Intel Xeon E5-2660 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2200.0,Intel,Intel,,,
1518,Intel Pentium 4 HT 3.00,CPU,2003-04-14,130.0,82.0,131.0,55.0,3000.0,Intel,Intel,,,
1520,Intel Core i5-11400T,CPU,2021-03-16,14.0,35.0,,,1300.0,Intel,Intel,,,
1523,Intel Core i5-10500,CPU,2020-04-30,14.0,65.0,,,3100.0,Intel,Intel,,,
1525,Intel Xeon Gold 6326,CPU,2021-04-06,10.0,185.0,,,2900.0,Intel,Intel,,,
1527,Intel Xeon 3.6,CPU,2004-06-28,90.0,135.0,135.0,155.0,3600.0,Intel,Intel,,,
1528,Intel Atom Z2760,CPU,2012-09-27,32.0,3.0,65.0,140.0,1800.0,Intel,Intel,,,
1530,Intel Pentium G3258,CPU,2014-06-02,22.0,54.0,177.0,1400.0,3200.0,Intel,Intel,,,
1533,Intel Core i5-560M,CPU,2010-09-26,32.0,35.0,81.0,382.0,2667.0,Intel,Intel,,,
1534,Intel Pentium 4-M 2.20,CPU,2002-09-16,130.0,35.0,131.0,55.0,2200.0,Intel,Intel,,,
1535,Intel Core i5-430M,CPU,2010-01-07,32.0,35.0,81.0,382.0,2267.0,Intel,Intel,,,
1537,Intel Core i5-8650K,CPU,2018-09-01,14.0,95.0,,,3700.0,Intel,Intel,,,
1538,Intel Pentium 4 HT 540,CPU,2004-06-21,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,
1539,Intel Core i7-8565U,CPU,2018-10-01,14.0,28.0,123.0,,1800.0,Intel,Intel,,,
1540,Intel Atom CE4100,CPU,2009-09-24,45.0,7.0,26.0,47.0,1200.0,Intel,Intel,,,
1541,Intel Core i9-7940X,CPU,2017-09-01,14.0,165.0,,,3100.0,Intel,Intel,,,
1542,Intel Pentium Gold G6600,CPU,2020-04-30,14.0,58.0,,,4200.0,Intel,Intel,,,
1543,Intel Core i9-9900KS,CPU,2019-10-28,14.0,127.0,180.0,,4000.0,Intel,Intel,,,
1544,Intel Atom Z3770,CPU,2013-09-27,22.0,8.0,,,1467.0,Intel,Intel,,,
1546,Intel Core i7-980,CPU,2011-06-26,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,,,
1547,Intel Xeon Gold 6154,CPU,2017-07-11,14.0,200.0,,8000.0,3000.0,Intel,Intel,,,
1549,Intel Pentium G3250,CPU,2014-07-21,22.0,54.0,177.0,1400.0,3200.0,Intel,Intel,,,
1550,Intel Atom Z500,CPU,2008-04-02,45.0,1.0,26.0,47.0,800.0,Intel,Intel,,,
1551,Intel Celeron E3300,CPU,2009-08-30,45.0,65.0,82.0,228.0,2500.0,Intel,Intel,,,
1557,Intel Xeon MP 3.00,CPU,2005-03-29,90.0,135.0,,,3000.0,Intel,Intel,,,
1558,Intel Core i7-9850HL,CPU,NaT,14.0,25.0,149.0,,1900.0,Intel,Intel,,,
1559,Intel Core i7-860S,CPU,2010-01-07,45.0,82.0,296.0,774.0,2533.0,Intel,Intel,,,
1560,Intel Pentium 4 HT 3.40,CPU,2004-02-02,130.0,89.0,131.0,55.0,3400.0,Intel,Intel,,,
1561,Intel Celeron 2.60,CPU,2003-06-25,130.0,73.0,146.0,55.0,2600.0,Intel,Intel,,,
1563,Intel Pentium 4 HT 630,CPU,2005-02-20,90.0,84.0,109.0,169.0,3000.0,Intel,Intel,,,
1564,Intel Celeron 445,CPU,2008-05-01,65.0,65.0,76.0,105.0,1866.0,Intel,Intel,,,
1567,Intel Core i3-4160,CPU,2014-07-21,22.0,54.0,177.0,1400.0,3600.0,Intel,Intel,,,
1568,Intel Core i7-4790,CPU,2014-05-01,22.0,84.0,177.0,1400.0,3600.0,Intel,Intel,,,
1569,Intel Core i5-3330,CPU,2012-09-03,22.0,77.0,133.0,,3000.0,Intel,Intel,,,
1571,Intel Core i7-7700,CPU,2017-01-03,14.0,65.0,,,3600.0,Intel,Intel,,,
1572,Intel Core Duo T2700,CPU,2006-06-28,65.0,31.0,90.0,151.0,2333.0,Intel,Intel,,,
1573,Intel Core Solo ULV U1400,CPU,2006-04-19,65.0,5.0,90.0,151.0,1200.0,Intel,Intel,,,
1578,Intel Xeon Phi 7230F,CPU,2016-06-20,14.0,230.0,,8000.0,1300.0,Intel,Intel,,,
1579,Intel Xeon 2.8,CPU,2002-09-11,130.0,89.0,217.0,55.0,2790.0,Intel,Intel,,,
1580,Intel Pentium 4 HT 3.2E,CPU,2004-02-01,90.0,115.0,109.0,125.0,3200.0,Intel,Intel,,,
1582,Intel Core 2 Duo E6320,CPU,2007-04-01,65.0,65.0,143.0,291.0,1860.0,Intel,Intel,,,
1584,Intel Celeron G1850,CPU,2014-05-01,22.0,54.0,177.0,1400.0,2900.0,Intel,Intel,,,
1585,Intel Pentium G622,CPU,2011-05-22,32.0,65.0,131.0,504.0,2600.0,Intel,Intel,,,
1586,Intel Core i3-9000,CPU,2018-09-01,14.0,65.0,,,3700.0,Intel,Intel,,,
1588,Intel Atom 230,CPU,2008-06-03,45.0,4.0,96.0,47.0,1600.0,Intel,Intel,,,
1590,Intel Pentium 4 HT 2.60,CPU,2003-05-21,130.0,69.0,131.0,55.0,2600.0,Intel,Intel,,,
1592,Intel Core i5-11500,CPU,2021-03-16,14.0,65.0,,,2700.0,Intel,Intel,,,
1593,Intel Core i7-8706G,CPU,2018-02-01,14.0,65.0,,,3100.0,Intel,Intel,,,
1594,Intel Core i7-4960HQ,CPU,2013-09-01,22.0,47.0,264.0,1400.0,2600.0,Intel,Intel,,,
1596,Intel Pentium 4 1.5,CPU,2000-11-20,180.0,58.0,217.0,42.0,1500.0,Intel,Intel,,,
1598,Intel Core i7-870S,CPU,2010-07-19,45.0,82.0,296.0,774.0,2666.0,Intel,Intel,,,
1599,Intel Xeon X5560,CPU,2009-03-30,45.0,95.0,263.0,731.0,2800.0,Intel,Intel,,,
1600,Intel Pentium 4 2.0,CPU,2001-08-27,180.0,72.0,217.0,42.0,2000.0,Intel,Intel,,,
1603,Intel Core 2 Extreme X6800,CPU,2006-07-27,65.0,75.0,143.0,291.0,2933.0,Intel,Intel,,,
1605,Intel Xeon 5040,CPU,2006-05-23,65.0,95.0,,,2830.0,Intel,Intel,,,
1606,Intel Xeon Phi 7250,CPU,2016-06-20,14.0,215.0,,8000.0,1400.0,Intel,Intel,,,
1607,Intel Xeon Gold 6328HL,CPU,2021-04-06,14.0,165.0,,,2800.0,Intel,Intel,,,
1608,Intel Celeron D 330,CPU,2004-06-24,90.0,84.0,109.0,125.0,2667.0,Intel,Intel,,,
1609,Intel Core M-5Y10,CPU,2014-09-05,14.0,5.0,50.0,,800.0,Intel,Intel,,,
1611,Intel Core i7-1185G7,CPU,2020-09-02,10.0,28.0,,,3000.0,Intel,Intel,,,
1612,Intel Core i9-7900X,CPU,2017-06-26,14.0,140.0,,,3300.0,Intel,Intel,,,
1613,Intel Xeon 3.20,CPU,2004-02-01,130.0,97.0,237.0,286.0,3200.0,Intel,Intel,,,
1614,Intel Celeron 2950M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,Intel,Intel,,,
1615,Intel Core i9-10900,CPU,2020-04-30,14.0,65.0,,,2800.0,Intel,Intel,,,
1616,Intel Core M-5Y71,CPU,2014-10-27,14.0,5.0,50.0,,1200.0,Intel,Intel,,,
1617,Intel Xeon W-3175X,CPU,2018-12-19,14.0,255.0,,8000.0,3100.0,Intel,Intel,,,
1622,Intel Mobile Pentium 4 HT 518,CPU,2004-06-01,90.0,88.0,112.0,125.0,2800.0,Intel,Intel,,,
1623,Intel Core i7-1065G7,CPU,2019-08-01,10.0,25.0,,,1300.0,Intel,Intel,,,
1625,Intel Core i7-6700,CPU,2015-07-01,14.0,65.0,,,3400.0,Intel,Intel,,,
1627,Intel Xeon 5080,CPU,2006-05-23,65.0,130.0,,,3730.0,Intel,Intel,,,
1628,Intel Celeron G465,CPU,2012-09-01,32.0,35.0,131.0,504.0,1900.0,Intel,Intel,,,
1629,Intel Core i5-2405S,CPU,2011-05-22,32.0,65.0,216.0,1160.0,2500.0,Intel,Intel,,,
1630,Intel Pentium III 1000S,CPU,2001-06-01,130.0,30.0,80.0,44.0,1000.0,Intel,Intel,,,
1631,Intel Pentium B960,CPU,2011-10-02,32.0,35.0,131.0,504.0,2200.0,Intel,Intel,,,
1635,Intel Core 2 Quad Q6600 (95W),CPU,2007-07-23,65.0,95.0,143.0,582.0,2400.0,Intel,Intel,,,
1636,Intel Pentium Dual-Core T4300,CPU,2009-04-01,45.0,35.0,107.0,410.0,2100.0,Intel,Intel,,,
1637,Intel Core i5-7500,CPU,2017-01-03,14.0,65.0,,,3400.0,Intel,Intel,,,
1638,Intel Celeron G1830,CPU,2013-12-01,22.0,54.0,177.0,1400.0,2800.0,Intel,Intel,,,
1639,Intel Xeon 7130N,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3166.0,Intel,Intel,,,
1640,Intel Xeon Phi 3120A,CPU,2013-06-17,22.0,300.0,350.0,5000.0,1100.0,Intel,Intel,,,
1641,Intel Core i3-4350,CPU,2014-05-01,22.0,54.0,177.0,1400.0,3600.0,Intel,Intel,,,
1643,Intel Xeon MP 3.16,CPU,2005-03-29,90.0,135.0,,286.0,3167.0,Intel,Intel,,,
1644,Intel Core 2 Duo E7500,CPU,2009-01-10,45.0,65.0,82.0,228.0,2933.0,Intel,Intel,,,
1647,Intel Xeon E5-2440 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,1900.0,Intel,Intel,,,
1649,Intel Core i3-4130T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,2900.0,Intel,Intel,,,
1650,Intel Core i5-4250U,CPU,2013-06-04,22.0,15.0,118.0,1400.0,1300.0,Intel,Intel,,,
1653,Intel Xeon Gold 5318Y,CPU,2021-04-06,10.0,165.0,,,2100.0,Intel,Intel,,,
1654,Intel Celeron G3950,CPU,2017-01-03,14.0,51.0,,,3000.0,Intel,Intel,,,
1656,Intel Pentium M 745,CPU,2004-05-10,90.0,21.0,84.0,140.0,1800.0,Intel,Intel,,,
1659,Intel Xeon E5-2640 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2000.0,Intel,Intel,,,
1662,Intel Celeron N2820,CPU,2013-12-01,22.0,7.0,,,2170.0,Intel,Intel,,,
1663,Intel Pentium G4560T,CPU,2017-01-03,14.0,35.0,,,2900.0,Intel,Intel,,,
1664,Intel Xeon X5660,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2800.0,Intel,Intel,,,
1666,Intel Core i3-3217UE,CPU,2012-08-01,22.0,17.0,118.0,,1600.0,Intel,Intel,,,
1670,Intel Core i3-5005U,CPU,2015-03-01,14.0,15.0,,,2000.0,Intel,Intel,,,
1671,Intel Pentium 4 HT 551,CPU,2005-06-12,90.0,115.0,109.0,125.0,3400.0,Intel,Intel,,,
1672,Intel Core i7-3517UE,CPU,2012-06-03,22.0,17.0,118.0,,1700.0,Intel,Intel,,,
1673,Intel Xeon E5502,CPU,2009-03-30,45.0,80.0,263.0,731.0,1866.0,Intel,Intel,,,
1674,Intel Celeron G555,CPU,2012-09-01,32.0,65.0,131.0,504.0,2700.0,Intel,Intel,,,
1676,Intel Mobile Pentium 4 2.66,CPU,2003-06-11,130.0,66.0,131.0,55.0,2667.0,Intel,Intel,,,
1677,Intel Core i9-11900T,CPU,2021-03-16,14.0,35.0,,,1500.0,Intel,Intel,,,
1680,Intel Xeon E5-1620 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3700.0,Intel,Intel,,,
1686,Intel Core i3-8109U,CPU,2018-04-05,14.0,28.0,123.0,,3000.0,Intel,Intel,,,
1687,Intel Celeron N2807,CPU,2014-02-23,22.0,4.0,,,1580.0,Intel,Intel,,,
1688,Intel Core i5-660,CPU,2010-01-07,32.0,73.0,81.0,382.0,3333.0,Intel,Intel,,,
1689,Intel Xeon Bronze 3106,CPU,2017-07-11,14.0,85.0,,8000.0,2100.0,Intel,Intel,,,
1690,Intel Celeron D 350,CPU,2005-06-28,90.0,84.0,109.0,125.0,3200.0,Intel,Intel,,,
1692,Intel Pentium Gold G6405,CPU,2021-03-16,14.0,65.0,,,4100.0,Intel,Intel,,,
1693,Intel Celeron 2.10,CPU,2002-11-20,130.0,73.0,146.0,55.0,2100.0,Intel,Intel,,,
1694,Intel Core i5-11600KF,CPU,2021-03-16,14.0,125.0,,,3900.0,Intel,Intel,,,
1695,Intel Xeon Platinum 9222,CPU,2019-04-02,14.0,250.0,,8000.0,2300.0,Intel,Intel,,,
1696,Intel Core i5-2390T,CPU,2011-02-20,32.0,35.0,131.0,504.0,2700.0,Intel,Intel,,,
1698,Intel Core i7-4790K,CPU,2014-05-01,22.0,88.0,177.0,1400.0,4000.0,Intel,Intel,,,
1699,Intel Pentium 4 519,CPU,2004-12-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
1700,Intel Pentium III 1000,CPU,2001-07-01,130.0,30.0,80.0,44.0,1000.0,Intel,Intel,,,
1703,Intel Pentium 4 HT 524,CPU,2001-01-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
1705,Intel Core 2 Extreme QX9650,CPU,2007-11-30,45.0,130.0,107.0,820.0,3000.0,Intel,Intel,,,
1706,Intel Atom D2700,CPU,2011-11-01,32.0,10.0,66.0,176.0,2133.0,Intel,Intel,,,
1707,Intel Xeon Platinum 8353H,CPU,2021-04-06,14.0,150.0,,,2500.0,Intel,Intel,,,
1711,Intel Xeon Phi 5120D,CPU,2013-06-17,22.0,245.0,350.0,5000.0,1053.0,Intel,Intel,,,
1712,Intel Atom S1240,CPU,2012-12-11,32.0,6.0,,,1600.0,Intel,Intel,,,
1714,Intel Pentium D 950,CPU,2006-01-16,65.0,130.0,140.0,376.0,3400.0,Intel,Intel,,,
1716,Intel Pentium 4 1.6,CPU,2001-07-02,180.0,61.0,217.0,42.0,1600.0,Intel,Intel,,,
1717,Intel Core i5-6600,CPU,2015-07-02,14.0,65.0,177.0,,3300.0,Intel,Intel,,,
1718,Intel Xeon E7-4830 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2100.0,Intel,Intel,,,
1721,Intel Xeon E5-2407 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2400.0,Intel,Intel,,,
1722,Intel Core i5-10600KF,CPU,2020-04-30,14.0,95.0,,,4100.0,Intel,Intel,,,
1724,Intel Core i5-2467M,CPU,2011-06-01,32.0,17.0,149.0,624.0,1600.0,Intel,Intel,,,
